,Location,loc,point,lat,lon,altitude
1487,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808837,0.0
1488,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1489,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.2505528,111.8461202,0.0
1490,"KOTA SUBULUSSALAM,ACEH","Kota Subulussalam, Mertak Tombok, Kabupaten Lombok Tengah, Nusa Tenggara Barat, 83511, Indonesia","(-8.6813202, 116.2828, 0.0)",-8.6813202,116.2828,0.0
1491,"SIDOARJO,JAWA TIMUR","Sidoarjo, Jawa Timur, Indonesia","(-7.45597405, 112.66088771295344, 0.0)",-7.45597405,112.66088771295344,0.0
1492,"KOTA TEBING TINGGI,SUMATERA UTARA","Kota Tebing Tinggi, Sumatera Utara, Indonesia","(3.3280819, 99.15652857678585, 0.0)",3.3280819,99.15652857678585,0.0
1493,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
1494,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1495,"ACEH TIMUR,ACEH","Aceh Timur, Aceh, Indonesia","(4.70166295, 97.64503901995158, 0.0)",4.70166295,97.64503901995158,0.0
1496,"LANGKAT,SUMATERA UTARA","Langkat, Sumatera Utara, Indonesia","(3.8290501, 98.24827397454335, 0.0)",3.8290501,98.24827397454335,0.0
1497,"TUBAN,JAWA TIMUR","Tuban, Jawa Timur, Indonesia","(-6.959638549999999, 111.89322471121565, 0.0)",-6.959638549999999,111.89322471121565,0.0
1498,"ASAHAN,SUMATERA UTARA","Asahan, Sumatera Utara, 21211, Indonesia","(3.0963433, 99.8905262468976, 0.0)",3.0963433,99.8905262468976,0.0
1499,"DELI SERDANG,SUMATERA UTARA","Deli Serdang, Sumatera Utara, Indonesia","(3.6947182, 98.83100147255647, 0.0)",3.6947182,98.83100147255647,0.0
1500,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1501,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
1502,"KOTA SERANG,BANTEN","Gedung Bersama Pemerintah Kota Serang, Sumurpecung, Serang, Banten, Indonesia","(-6.1198729, 106.17372743877546, 0.0)",-6.1198729,106.17372743877546,0.0
1503,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.9884713457985,0.0
1504,"LEBAK,BANTEN","Lebak, Banten, Indonesia","(-6.6432601, 106.18727177777018, 0.0)",-6.6432601,106.18727177777018,0.0
1505,"KOTA BINJAI,SUMATERA UTARA","Kota Binjai, Sumatera Utara, Indonesia","(3.5999998499999997, 98.48962252562653, 0.0)",3.5999998499999997,98.48962252562653,0.0
1506,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1507,"PURBALINGGA,JAWA TENGAH","Purbalingga, Jawa Tengah, Indonesia","(-7.32733005, 109.39989874266684, 0.0)",-7.32733005,109.39989874266684,0.0
1508,"KOTA MEDAN,SUMATERA UTARA","Kota Medan, Sumatera Utara, Indonesia","(3.5896654, 98.6738261, 0.0)",3.5896654,98.6738261,0.0
1509,"KOTA PRABUMULIH,SUMATERA SELATAN","Taman Kota Prabumulih, Prabumulih Timur, Prabumulih, Sumatera Selatan, Indonesia","(-3.41847155, 104.2464261677157, 0.0)",-3.41847155,104.2464261677157,0.0
1510,"ACEH UTARA,ACEH","Aceh Utara, Aceh, Indonesia","(4.99119405, 97.1587368058996, 0.0)",4.99119405,97.1587368058996,0.0
1511,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
1512,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1513,"PURBALINGGA,JAWA TENGAH","Purbalingga, Jawa Tengah, Indonesia","(-7.32733005, 109.39989874266684, 0.0)",-7.32733005,109.39989874266684,0.0
1514,"TABALONG,KALIMANTAN SELATAN","Tabalong, Kalimantan Selatan, Indonesia","(-1.8311413, 115.51783421937628, 0.0)",-1.8311413,115.51783421937628,0.0
1515,"JOMBANG,JAWA TIMUR","Jombang, Jawa Timur, 61417, Indonesia","(-7.5384528, 112.2379884, 0.0)",-7.5384528,112.2379884,0.0
1516,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
1517,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
1518,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
1519,"BANJARNEGARA,JAWA TENGAH","Banjarnegara, Jawa Tengah, Indonesia","(-7.355873300000001, 109.66007275599358, 0.0)",-7.355873300000001,109.66007275599358,0.0
1520,"KOTA SAMARINDA,KALIMANTAN TIMUR","Hutan Kota, Samarinda, Kalimantan Timur, Indonesia","(-0.48992990000000003, 117.14742157928646, 0.0)",-0.48992990000000003,117.14742157928646,0.0
1521,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
1522,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
1523,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
1524,"MUSI BANYU ASIN,SUMATERA SELATAN","PT Musi Banyu Asin, Jalan Blabak, RW 08, Ilir Timur II, Palembang, Sumatera Selatan, 30117, Indonesia","(-2.9802207000000003, 104.78620195148719, 0.0)",-2.9802207000000003,104.78620195148719,0.0
1525,"ASAHAN,SUMATERA UTARA","Asahan, Sumatera Utara, 21211, Indonesia","(3.0963433, 99.8905262468976, 0.0)",3.0963433,99.8905262468976,0.0
1526,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.7137044,108.5608483,0.0
1527,"MUARA ENIM,SUMATERA SELATAN","Muara Enim, Sumatera Selatan, Indonesia","(-3.84670675, 103.96157194770801, 0.0)",-3.84670675,103.96157194770801,0.0
1528,"TUBAN,JAWA TIMUR","Tuban, Jawa Timur, Indonesia","(-6.959638549999999, 111.89322471121565, 0.0)",-6.959638549999999,111.89322471121565,0.0
1529,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
1530,"REMBANG,JAWA TENGAH","Rembang, Jawa Tengah, Indonesia","(-6.76986355, 111.45567087811551, 0.0)",-6.76986355,111.45567087811551,0.0
1531,"KOTA BENGKULU,BENGKULU","Kota Pagu, Bengkulu, Indonesia","(-3.4006175, 102.5540614, 0.0)",-3.4006175,102.5540614,0.0
1532,"KUDUS,JAWA TENGAH","Kudus, Jawa Tengah, Indonesia","(-6.8170915, 110.838189, 0.0)",-6.8170915,110.838189,0.0
1533,"BATANGHARI,JAMBI","Jalan Batanghari II - Zona Lima, Taman Rajo, Jambi, Indonesia","(-1.428308, 103.6513925, 0.0)",-1.428308,103.6513925,0.0
1534,"BOJONEGORO,JAWA TIMUR","SMP Negeri 1 Dander, Bojonegoro, Jawa Timur, KM 15, Jalan Sumberarum, Sumberarum, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2657534, 111.8665345, 0.0)",-7.2657534,111.8665345,0.0
1535,"BLORA,JAWA TENGAH","Blora, Jawa Tengah, 58211 - 58219, Indonesia","(-7.11054465, 111.42035148693856, 0.0)",-7.11054465,111.42035148693856,0.0
1536,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
1537,"KOTA TEBING TINGGI,SUMATERA UTARA","Kota Tebing Tinggi, Sumatera Utara, Indonesia","(3.3280819, 99.15652857678585, 0.0)",3.3280819,99.15652857678585,0.0
1538,"KOTA BITUNG,SULAWESI UTARA","Pintu Kota, Sulawesi Utara, Indonesia","(1.45528, 125.2554532, 0.0)",1.45528,125.2554532,0.0
1539,"TABALONG,KALIMANTAN SELATAN","Tabalong, Kalimantan Selatan, Indonesia","(-1.8311413, 115.51783421937628, 0.0)",-1.8311413,115.51783421937628,0.0
1540,"HULU SUNGAI TENGAH,KALIMANTAN SELATAN","Hulu Sungai Tengah, Kalimantan Selatan, Indonesia","(-2.6187576999999997, 115.42929968958293, 0.0)",-2.6187576999999997,115.42929968958293,0.0
1541,"SUMBAWA,NUSA TENGGARA BARAT","Pulau Sumbawa, Nusa Tenggara Barat, Indonesia","(-8.5949025, 117.27160682483327, 0.0)",-8.5949025,117.27160682483327,0.0
1542,"KOTAWARINGIN TIMUR,KALIMANTAN TENGAH","MTSN 2 KOTAWARINGIN TIMUR, Samuda Kecil, Kalimantan Tengah, 74363, Indonesia","(-2.8383962499999997, 112.96825492706611, 0.0)",-2.8383962499999997,112.96825492706611,0.0
1543,"SERUYAN,KALIMANTAN TENGAH","Sungai Seruyan, Kalimantan Tengah, Indonesia","(-3.2638614, 112.4966105, 0.0)",-3.2638614,112.4966105,0.0
1544,"BALANGAN,KALIMANTAN SELATAN","Balangan, Kalimantan Selatan, Indonesia","(-2.28789725, 115.62054766845205, 0.0)",-2.28789725,115.62054766845205,0.0
1545,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
1546,"PENAJAM PASER UTARA,KALIMANTAN TIMUR","Kel. Penajam, Kalimantan Timur, 76141, Indonesia","(-1.2448547, 116.7759615, 0.0)",-1.2448547,116.7759615,0.0
1547,"SERDANG BEDAGAI,SUMATERA UTARA","Serdang Bedagai, Sumatera Utara, Indonesia","(3.5931148, 99.15833092741082, 0.0)",3.5931148,99.15833092741082,0.0
1548,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457,100.46651555651417,0.0
1549,"MUSI BANYU ASIN,SUMATERA SELATAN","PT Musi Banyu Asin, Jalan Blabak, RW 08, Ilir Timur II, Palembang, Sumatera Selatan, 30117, Indonesia","(-2.9802207000000003, 104.78620195148719, 0.0)",-2.9802207000000003,104.78620195148719,0.0
1550,"PESISIR SELATAN,SUMATERA BARAT","DPC Partai Demokrat Pesisir Selatan, Jalan Raya Air Haji - Painan, Painan, Sumatera Barat, 25354, Indonesia","(-1.3486632, 100.5742238, 0.0)",-1.3486632,100.5742238,0.0
1551,"TASIKMALAYA,JAWA BARAT","Tasikmalaya, Jawa Barat, 46131, Indonesia","(-7.3262484, 108.2201154, 0.0)",-7.3262484,108.2201154,0.0
1552,"SAROLANGUN,JAMBI","Sarolangun, Jambi, 37481, Indonesia","(-2.3312458, 102.62753289964513, 0.0)",-2.3312458,102.62753289964513,0.0
1553,"TEBO,JAMBI","Tebo Ulu, Jambi, Indonesia","(-1.2383438, 102.238276, 0.0)",-1.2383438,102.238276,0.0
1554,"MALINAU,KALIMANTAN UTARA","Malinau, Kalimantan Utara, 77554, Indonesia","(2.6185545, 115.69049695186618, 0.0)",2.6185545,115.69049695186618,0.0
1555,"BENGKULU TENGAH,BENGKULU","Radio Republik Indonesia , Bengkulu, Jalan Soeprapto, Tengah Padang, Bengkulu, Ratu Samban, Bengkulu, 38118, Indonesia","(-3.7968459, 102.2659539, 0.0)",-3.7968459,102.2659539,0.0
1556,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
1557,"ASAHAN,SUMATERA UTARA","Asahan, Sumatera Utara, 21211, Indonesia","(3.0963433, 99.8905262468976, 0.0)",3.0963433,99.8905262468976,0.0
1558,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1559,"KOTA BENGKULU,BENGKULU","Kota Pagu, Bengkulu, Indonesia","(-3.4006175, 102.5540614, 0.0)",-3.4006175,102.5540614,0.0
1560,"ASAHAN,SUMATERA UTARA","Asahan, Sumatera Utara, 21211, Indonesia","(3.0963433, 99.8905262468976, 0.0)",3.0963433,99.8905262468976,0.0
1561,"SERAM BAGIAN BARAT,MALUKU","Seram Bagian Barat, Maluku, Indonesia","(-3.1642057, 128.48365583768998, 0.0)",-3.1642057,128.48365583768998,0.0
1562,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
1563,"LABUHAN BATU,SUMATERA UTARA","Labuhan Bilik, Labuhanbatu, Sumatera Utara, Indonesia","(2.514607, 100.1703718, 0.0)",2.514607,100.1703718,0.0
1564,"KERINCI,JAMBI","Kerinci, Jambi, 37171, Indonesia","(-2.0633382, 101.60049438244093, 0.0)",-2.0633382,101.60049438244093,0.0
1565,"KOTA SUBULUSSALAM,ACEH","Kota Subulussalam, Mertak Tombok, Kabupaten Lombok Tengah, Nusa Tenggara Barat, 83511, Indonesia","(-8.6813202, 116.2828, 0.0)",-8.6813202,116.2828,0.0
1566,"SERDANG BEDAGAI,SUMATERA UTARA","Serdang Bedagai, Sumatera Utara, Indonesia","(3.5931148, 99.15833092741082, 0.0)",3.5931148,99.15833092741082,0.0
1567,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.0679790000000002,97.4687714679478,0.0
1568,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
1569,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1570,"LANGKAT,SUMATERA UTARA","Langkat, Sumatera Utara, Indonesia","(3.8290501, 98.24827397454335, 0.0)",3.8290501,98.24827397454335,0.0
1571,"SERUYAN,KALIMANTAN TENGAH","Sungai Seruyan, Kalimantan Tengah, Indonesia","(-3.2638614, 112.4966105, 0.0)",-3.2638614,112.4966105,0.0
1572,"SAROLANGUN,JAMBI","Sarolangun, Jambi, 37481, Indonesia","(-2.3312458, 102.62753289964513, 0.0)",-2.3312458,102.62753289964513,0.0
1573,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
1574,"MERANGIN,JAMBI","Merangin, Jambi, Indonesia","(-2.20844725, 102.11710643989184, 0.0)",-2.20844725,102.11710643989184,0.0
1575,"PANDEGLANG,BANTEN","Pandeglang, Banten, 42217, Indonesia","(-6.3097661, 106.1067474, 0.0)",-6.3097661,106.1067474,0.0
1576,"BALANGAN,KALIMANTAN SELATAN","Balangan, Kalimantan Selatan, Indonesia","(-2.28789725, 115.62054766845205, 0.0)",-2.28789725,115.62054766845205,0.0
1577,"KOTA SUNGAI PENUH,JAMBI","Kota Baru, Sungai Penuh, Jambi, 37111, Indonesia","(-2.0327693, 101.3969032, 0.0)",-2.0327693,101.3969032,0.0
1578,"ASAHAN,SUMATERA UTARA","Asahan, Sumatera Utara, 21211, Indonesia","(3.0963433, 99.8905262468976, 0.0)",3.0963433,99.8905262468976,0.0
1579,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457,100.46651555651417,0.0
1580,"BUNGO,JAMBI","Pasar Muara Bungo, Jambi, 37211, Indonesia","(-1.4812056, 102.118223, 0.0)",-1.4812056,102.118223,0.0
1581,"KATINGAN,KALIMANTAN TENGAH","Kampung Tengah, Kalimantan Tengah, Indonesia","(-3.1909858, 113.3120701, 0.0)",-3.1909858,113.3120701,0.0
1582,"LABUHAN BATU UTARA,SUMATERA UTARA","Labuhan Bilik, Labuhanbatu, Sumatera Utara, Indonesia","(2.514607, 100.1703718, 0.0)",2.514607,100.1703718,0.0
1583,"KOTA MEDAN,SUMATERA UTARA","Kota Medan, Sumatera Utara, Indonesia","(3.5896654, 98.6738261, 0.0)",3.5896654,98.6738261,0.0
1584,"NIAS UTARA,SUMATERA UTARA","Nias Utara, Sumatera Utara, Indonesia","(1.37475605, 97.14456926033733, 0.0)",1.37475605,97.14456926033733,0.0
1585,"PULANG PISAU,KALIMANTAN TENGAH","Pulang Pisau, Kalimantan Tengah, Indonesia","(-2.746171, 114.2622421, 0.0)",-2.746171,114.2622421,0.0
1586,"GROBOGAN,JAWA TENGAH","Grobogan, Jawa Tengah, Indonesia","(-7.09809465, 110.89667670375852, 0.0)",-7.09809465,110.89667670375852,0.0
1587,"KENDAL,JAWA TENGAH","Kendal, Jawa Tengah, Indonesia","(-7.01909655, 110.13747567422602, 0.0)",-7.01909655,110.13747567422602,0.0
1588,"ROKAN HULU,RIAU","Rokan Hulu, Riau, Indonesia","(0.8919457, 100.46651555651417, 0.0)",0.8919457,100.46651555651417,0.0
1589,"SAROLANGUN,JAMBI","Sarolangun, Jambi, 37481, Indonesia","(-2.3312458, 102.62753289964513, 0.0)",-2.3312458,102.62753289964513,0.0
1590,"TUBAN,JAWA TIMUR","Tuban, Jawa Timur, Indonesia","(-6.959638549999999, 111.89322471121565, 0.0)",-6.959638549999999,111.89322471121565,0.0
1591,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
1592,"KOTA MALANG,JAWA TIMUR","Kota Malang, Jawa Timur, Indonesia","(-7.9771206, 112.6340291, 0.0)",-7.9771206,112.6340291,0.0
1593,"LABUHAN BATU UTARA,SUMATERA UTARA","Labuhan Bilik, Labuhanbatu, Sumatera Utara, Indonesia","(2.514607, 100.1703718, 0.0)",2.514607,100.1703718,0.0
1594,"LIMA PULUH KOTA,SUMATERA BARAT","Lima Puluh Kota, Sumatera Barat, Indonesia","(-0.0041436, 100.55927144934105, 0.0)",-0.0041436,100.55927144934105,0.0
1595,"ACEH SINGKIL,ACEH","Aceh Singkil, Aceh, Indonesia","(2.37587935, 97.92442948748499, 0.0)",2.37587935,97.92442948748499,0.0
1596,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.0197176,110.3360514,0.0
1597,"KOTA CIMAHI,JAWA BARAT","Jalan Kota Mas X, Cimahi, Jawa Barat, 40524, Indonesia","(-6.869595, 107.5395052, 0.0)",-6.869595,107.5395052,0.0
1598,"KENDAL,JAWA TENGAH","Kendal, Jawa Tengah, Indonesia","(-7.01909655, 110.13747567422602, 0.0)",-7.01909655,110.13747567422602,0.0
1599,"LANGKAT,SUMATERA UTARA","Langkat, Sumatera Utara, Indonesia","(3.8290501, 98.24827397454335, 0.0)",3.8290501,98.24827397454335,0.0
1600,"KEBUMEN,JAWA TENGAH","Masjid Baitussolihin, Kertodeso Trukan Dasar,mirit ,kebumen,jawa Tengah, Jalan Daendels, Tlogopragoto, Kebumen, Jawa Tengah, 54391, Indonesia","(-7.7753227, 109.80318865, 0.0)",-7.7753227,109.80318865,0.0
1601,"LOMBOK UTARA,NUSA TENGGARA BARAT","Lombok Utara, Nusa Tenggara Barat, Indonesia","(-8.3572425, 116.1609208, 0.0)",-8.3572425,116.1609208,0.0
1602,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
1603,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1604,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1605,"NUNUKAN,KALIMANTAN UTARA","Nunukan, Kalimantan Utara, 77482, Indonesia","(3.9074565000000003, 117.04235063789662, 0.0)",3.9074565000000003,117.04235063789662,0.0
1606,"PACITAN,JAWA TIMUR","Pacitan, Jawa Timur, Indonesia","(-8.1017184, 111.14467109984247, 0.0)",-8.1017184,111.14467109984247,0.0
1607,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117007,0.0
1608,"LIMA PULUH KOTA,SUMATERA BARAT","Lima Puluh Kota, Sumatera Barat, Indonesia","(-0.0041436, 100.55927144934105, 0.0)",-0.0041436,100.55927144934105,0.0
1609,"CIANJUR,JAWA BARAT","Cianjur, Jawa Barat, 43212, Indonesia","(-6.824096, 107.1374006, 0.0)",-6.824096,107.1374006,0.0
1610,"DELI SERDANG,SUMATERA UTARA","Deli Serdang, Sumatera Utara, Indonesia","(3.6947182, 98.83100147255647, 0.0)",3.6947182,98.83100147255647,0.0
1611,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
1612,"ACEH TENGGARA,ACEH","Aceh Tenggara, Aceh, 24651, Indonesia","(3.338797, 97.74564237389382, 0.0)",3.338797,97.74564237389382,0.0
1613,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1614,"BATU BARA,SUMATERA UTARA","Batu Bara, Sumatera Utara, Indonesia","(3.5564885999999998, 99.62844660427132, 0.0)",3.5564885999999998,99.62844660427132,0.0
1615,"GARUT,JAWA BARAT","Garut, Jawa Barat, 44117, Indonesia","(-7.2162543, 107.9014912, 0.0)",-7.2162543,107.9014912,0.0
1616,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
1617,"BENER MERIAH,ACEH","Bener Meriah, Aceh, Indonesia","(4.77387985, 96.97800363035068, 0.0)",4.77387985,96.97800363035068,0.0
1618,"INDRAGIRI HULU,RIAU","Kabupaten Indragiri Hulu, Riau, Indonesia","(-0.49228384999999997, 102.3008254360401, 0.0)",-0.49228384999999997,102.3008254360401,0.0
1619,"LOMBOK BARAT,NUSA TENGGARA BARAT","Lombok Barat, Nusa Tenggara Barat, 83361, Indonesia","(-8.6718889, 116.122048, 0.0)",-8.6718889,116.122048,0.0
1620,"SUMBAWA BARAT,NUSA TENGGARA BARAT","Sumbawa Barat, Nusa Tenggara Barat, 84356, Indonesia","(-8.658515, 116.9161845, 0.0)",-8.658515,116.9161845,0.0
1621,"ROKAN HILIR,RIAU","Rokan Hilir, Kalimantan Timur, Indonesia","(0.9751078, 117.5295601, 0.0)",0.9751078,117.5295601,0.0
1622,"INDRAGIRI HULU,RIAU","Kabupaten Indragiri Hulu, Riau, Indonesia","(-0.49228384999999997, 102.3008254360401, 0.0)",-0.49228384999999997,102.3008254360401,0.0
1623,"SOLOK SELATAN,SUMATERA BARAT","Solok Selatan, Padang Aro, Sangir, Sumatera Barat, 27778, Indonesia","(-1.5573292, 101.239478, 0.0)",-1.5573292,101.239478,0.0
1624,"BLORA,JAWA TENGAH","Blora, Jawa Tengah, 58211 - 58219, Indonesia","(-7.11054465, 111.42035148693856, 0.0)",-7.11054465,111.42035148693856,0.0
1625,"SERUYAN,KALIMANTAN TENGAH","Sungai Seruyan, Kalimantan Tengah, Indonesia","(-3.2638614, 112.4966105, 0.0)",-3.2638614,112.4966105,0.0
1626,"KOTA SUNGAI PENUH,JAMBI","Kota Baru, Sungai Penuh, Jambi, 37111, Indonesia","(-2.0327693, 101.3969032, 0.0)",-2.0327693,101.3969032,0.0
1627,"KOTA SUNGAI PENUH,JAMBI","Kota Baru, Sungai Penuh, Jambi, 37111, Indonesia","(-2.0327693, 101.3969032, 0.0)",-2.0327693,101.3969032,0.0
1628,"SERDANG BEDAGAI,SUMATERA UTARA","Serdang Bedagai, Sumatera Utara, Indonesia","(3.5931148, 99.15833092741082, 0.0)",3.5931148,99.15833092741082,0.0
1629,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.5962986,106.7972421,0.0
1630,"SANGGAU,KALIMANTAN BARAT","Sanggau, Kalimantan Barat, Indonesia","(0.3502299, 110.54704242825211, 0.0)",0.3502299,110.54704242825211,0.0
1631,"ACEH TENGGARA,ACEH","Aceh Tenggara, Aceh, 24651, Indonesia","(3.338797, 97.74564237389382, 0.0)",3.338797,97.74564237389382,0.0
1632,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1633,"KOTA LANGSA,ACEH","Langsa Kota, Langsa, Aceh, 24412, Indonesia","(4.47158865, 97.97375247454653, 0.0)",4.47158865,97.97375247454653,0.0
1634,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.0679790000000002,97.4687714679478,0.0
1635,"BANYUMAS,JAWA TENGAH","Banyumas, Jawa Tengah, Indonesia","(-7.45507165, 109.11674648495966, 0.0)",-7.45507165,109.11674648495966,0.0
1636,"ACEH SINGKIL,ACEH","Aceh Singkil, Aceh, Indonesia","(2.37587935, 97.92442948748499, 0.0)",2.37587935,97.92442948748499,0.0
1637,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.0679790000000002,97.4687714679478,0.0
